ID article dans kezzia,Type d'article pour nom,Marque d'article pour nom,BIO (oui/non),Nom d'article au Super Cafoutch,Code barre,Nom fournisseur,Nom article chez fournisseur,Référence fournisseur,Colisage en unité de mesure,Prix HT par unité de mesure,Catégorie interne,TVA,Contrôle TVA,Poids net (kilo),Volume (litre),Lien vers photo,Pays d'origine,Produit en mercuriale (oui/non)
309,Huile d'olive fruité vert,- BASTIDETTES,oui,Huile d'olive fruité vert - BASTIDETTES,3760054422124,SCOP Epice,Huile d'olive fruité vert cuvée Bastidettes – bouteille 50cl,HUOBAS50,12,"10,00","Alimentaire / Épicerie / Huile, Vinaigre",A5.5-V5.5,ok,,"0,5",https://epice.org/images/produits/Epice003-W.jpg,France,non
311,Farine de blé T65,- MOULIN ST JOSEPH,oui,Farine de blé T65 - MOULIN ST JOSEPH,3760060330017,SCOP Epice,Farine de blé T65 - 1kg,FT65MSJ1K,10,"1,54",Alimentaire / Épicerie / Farine,A5.5-V5.5,ok,1,,https://epice.org/images/produits/farine-T65.jpg,France,non
313,Farine de blé T110,- MOULIN ST JOSEPH,oui,Farine de blé T110 - MOULIN ST JOSEPH,3760060330031,SCOP Epice,Farine de blé T110 - 1kg,FT110MSJ1K,10,"1,54",Alimentaire / Épicerie / Farine,A5.5-V5.5,ok,1,,https://epice.org/images/produits/farine-t110.jpg,France,non
316,Farine de blé T65,- MOULIN ST JOSEPH,oui,Farine de blé T65 - MOULIN ST JOSEPH,3760060330079,SCOP Epice,Farine de blé T65 - 5kgs,FT65MSJ5K,5,"6,55",Alimentaire / Épicerie / Farine,A5.5-V5.5,ok,1,,,France,non
319,Farine petit épeautre complète,- MOULIN ST JOSEPH,oui,Farine petit épeautre complète - MOULIN ST JOSEPH,3760060330116,SCOP Epice,Farine de petit épeautre complet de provence - 1kg,FPEMSJ1K,10,"4,15",Alimentaire / Épicerie / Farine,A5.5-V5.5,ok,1,,https://epice.org/images/produits/Farine-petit-epeautre.jpg,France,non
320,Farine de 5 céréales,- MOULIN ST JOSEPH,oui,Farine de 5 céréales - MOULIN ST JOSEPH,3760060330123,SCOP Epice,Farine de 5 céréales - 1kg,FCCMSJ1K,10,"2,20",Alimentaire / Épicerie / Farine,A5.5-V5.5,ok,1,,https://epice.org/images/produits/-DSC4864.jpg,France,non
334,Couscous semi complet,- CARRET MUNOS,oui,Couscous semi complet - CARRET MUNOS,3760071500362,SCOP Epice,Couscous semi complet - 500g,COSCAM500,18,"1,25","Alimentaire / Épicerie / Légumes secs, Semoule",A5.5-V5.5,ok,"0,5",,https://epice.org/images/produits/couscous-500-semi-cplet.jpg,France,non
336,Polenta instantanée,- CARRET MUNOS,oui,Polenta instantanée - CARRET MUNOS,3760071500393,SCOP Epice,Polenta instantanée - 500g,POLCAM500,18,"1,20","Alimentaire / Épicerie / Légumes secs, Semoule",A5.5-V5.5,ok,"0,5",,https://epice.org/images/produits/500g-Polenta.jpg,France,non
343,Cidre demi-sec,- FERME DES LANDES,oui,Cidre demi-sec - FERME DES LANDES,3760083930027,SCOP Epice,Cidre demi-sec - bouteille 75cl,CIDSFDL75,6,"2,82","Alimentaire / Liquide / Bière, Cidre",A20.0-V20.0,ok,,"0,75",https://epice.org/images/produits/CIDRE-DEMI-SEC-01.jpg,France,non
347,Riz semi complet,- VERT COQUELICOT,oui,Riz semi complet - VERT COQUELICOT,3760084009012,SCOP Epice,Riz semi complet - 500g,RISCMFC500,10,"1,88","Alimentaire / Épicerie / Riz, Pâtes, Féculents",A5.5-V5.5,ok,"0,5",,https://epice.org/images/produits/1-2Complet.jpg,France,non
353,Duo de riz rouge et noir,- VERT COQUELICOT,oui,Duo de riz rouge et noir - VERT COQUELICOT,3760084009074,SCOP Epice,Duo de riz rouge - noir - 500g,DRNMFC500,10,"2,82","Alimentaire / Épicerie / Riz, Pâtes, Féculents",A5.5-V5.5,ok,"0,5",,https://epice.org/images/produits/DuoRouge-Noir.jpg,France,non
361,Riz blanc,- BEAUJEU,oui,Riz blanc - BEAUJEU,3760104592760,SCOP Epice,Riz blanc - 1kg,RIBBEA1K,8,"4,48","Alimentaire / Épicerie / Riz, Pâtes, Féculents",A5.5-V5.5,ok,1,,https://epice.org/images/produits/blanc.jpg,France,non
364,Chocolat noir 70%,- SALDAC,oui,Chocolat noir 70% - SALDAC,3760147070010,SCOP Epice,Chocolat noir 70% - 100g,C70SAL100,19,"1,96","Alimentaire / Épicerie / Miel, Confitures, Chocolat TVA 5,5%, Pâte à tartiner TVA 5,5%",A5.5-V5.5,ok,"0,1",,https://epice.org/images/produits/IMG-0561-clipped-rev-1-450x780.jpg,Pérou,non
366,Chocolat au lait,- SALDAC,oui,Chocolat au lait - SALDAC,3760147070041,SCOP Epice,Chocolat au Lait - 100g,CLTSAL100,19,"1,92","Alimentaire / Épicerie / Confiserie TVA 20%, Chocolat TVA 20%, Pâte à tartiner TVA 20%",A20.0-V20.0,ok,"0,1",,https://epice.org/images/produits/OK-IMG-0525-clipped-rev-1-450x782.jpg,Pérou,non
369,Chocolat noir éclats de fève cacao,- SALDAC,oui,Chocolat noir éclats de fève cacao - SALDAC,3760147070089,SCOP Epice,Chocolat noir éclats de fèves cacao - 100g,CNESAL100,19,"2,02","Alimentaire / Épicerie / Miel, Confitures, Chocolat TVA 5,5%, Pâte à tartiner TVA 5,5%",A5.5-V5.5,ok,"0,1",,https://epice.org/images/produits/IMG-0559-clipped-rev-1-450x791.jpg,Pérou,non
3374,Chocolat noir écorce orange confite,- SALDAC,oui,Chocolat noir écorce orange confite - SALDAC,3760147070164,SCOP Epice,Chocolat noir écorce orange confite - 100g,COCSAL100,19,"2,17","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,"0,1",,https://epice.org/images/produits/OK-IMG-0529-clipped-rev-1-450x792.jpg,Pérou,non
376,Chocolat noir dessert 63%,- SALDAC,oui,Chocolat noir dessert 63% - SALDAC,3760147070195,SCOP Epice,Chocolat dessert 63% - 200g,C63SAL200,19,"2,97","Alimentaire / Épicerie / Miel, Confitures, Chocolat TVA 5,5%, Pâte à tartiner TVA 5,5%",A5.5-V5.5,ok,"0,2",,https://epice.org/images/produits/IMG-1358-clipped-rev-1-450x791.jpg,Pérou,non
378,Chocolat noir gingembre confit,- SALDAC,oui,Chocolat noir gingembre confit - SALDAC,3760147070232,SCOP Epice,Chocolat noir gingembre confit - 100g,CGCSAL100,19,"2,17","Alimentaire / Épicerie / Miel, Confitures, Chocolat TVA 5,5%, Pâte à tartiner TVA 5,5%",A5.5-V5.5,ok,"0,1",,https://epice.org/images/produits/OK-IMG-0527-clipped-rev-1-450x788.jpg,Pérou,non
382,Chocolat noir fleur de sel de Guérande,- SALDAC,oui,Chocolat noir fleur de sel de Guérande - SALDAC,3760147070294,SCOP Epice,Chocolat noir à la fleur de sel de Guérande - 100g,CFSSAL100,19,"2,02","Alimentaire / Épicerie / Miel, Confitures, Chocolat TVA 5,5%, Pâte à tartiner TVA 5,5%",A5.5-V5.5,ok,"0,2",,https://epice.org/images/produits/IMG-0551-clipped-rev-1-450x785.jpg,Pérou,non
5498,Choco noir au piment de Cayenne,- SALDAC,oui,Choco noir au piment de Cayenne - SALDAC,3760147070294,SCOP Epice,Chocolat noir au piment de Cayenne - 100g,CPISAL100,19,"2,02","Alimentaire / Épicerie / Miel, Confitures, Chocolat TVA 5,5%, Pâte à tartiner TVA 5,5%",A5.5-V5.5,ok,"0,1",,https://epice.org/images/produits/IMG-0535-clipped-rev-1-450x802.jpg,Pérou,non
413,Coulis de tomate,- DÉLICES DU MARAICHER,oui,Coulis de tomate - DÉLICES DU MARAICHER,3760156640037,SCOP Epice,Coulis de tomate - 320g,COTDEM320,12,"1,77",Alimentaire / Épicerie / Sauces,A5.5-V5.5,ok,"0,32",,https://epice.org/images/produits/coulis-tomatescatalogue.jpg,France,non
417,Soupe de légumes,- DÉLICES DU MARAICHER,oui,Soupe de légumes - DÉLICES DU MARAICHER,3760156640129,SCOP Epice,Soupe de Légumes - 1 litre,SOLEDEM1L,6,"2,95",Alimentaire / Épicerie / Soupes,A5.5-V5.5,ok,,1,https://epice.org/images/produits/soupe-legumescatalogue.jpg,France,non
419,Sauce tomate dés de courgettes,- DÉLICES DU MARAICHER,oui,Sauce tomate dés de courgettes - DÉLICES DU MARAICHER,3760156640259,SCOP Epice,Sauce tomate aux dés de courgettes - 320g,STCODEM320,12,"2,03",Alimentaire / Épicerie / Sauces,A5.5-V5.5,ok,"0,32",,https://epice.org/images/produits/sauce-tomate-des-courgettecatalogue.jpg,France,non
421,Sauce tomate aux poivrons,- DÉLICES DU MARAICHER,oui,Sauce tomate aux poivrons - DÉLICES DU MARAICHER,3760156640297,SCOP Epice,Sauce tomate aux poivrons - 330g,STPDEM330,12,"2,03",Alimentaire / Épicerie / Sauces,A5.5-V5.5,ok,"0,33",,https://epice.org/images/produits/soupe-tomatescatalogue.jpg,France,non
422,Ratatouille,- DÉLICES DU MARAICHER,oui,Ratatouille - DÉLICES DU MARAICHER,3760156640303,SCOP Epice,Ratatouille - 650g,RATDEM650,6,"3,15",Alimentaire / Épicerie / Conserves de légumes,A5.5-V5.5,ok,"0,65",,https://epice.org/images/produits/conserves-ratatouillecatalogue.jpg,France,non
424,Gaspacho,- DÉLICES DU MARAICHER,oui,Gaspacho - DÉLICES DU MARAICHER,3760156640334,SCOP Epice,Gaspacho - 1 litre,GASDEM1L,6,"3,35",Alimentaire / Épicerie / Soupes,A5.5-V5.5,ok,,1,https://epice.org/images/produits/gaspachocatalogue.jpg,France,non
4895,Velouté de Poireau,- DÉLICES DU MARAICHER,oui,Velouté de Poireau - DÉLICES DU MARAICHER,3760156640396,SCOP Epice,Velouté de Poireau - 1 litre,SPOIDEM1L,6,"2,95",Alimentaire / Épicerie / Soupes,A5.5-V5.5,ok,,1,https://epice.org/images/produits/POIRPDT-1L-PHOTO-fond-blanc.jpg,France,non
428,Sel fin n°1,- SALIN DE GRUISSAN,non,Sel fin n°1 - SALIN DE GRUISSAN,3760199500329,SCOP Epice,Sel fin - boite 250g,SFSDG250,6,"1,65","Alimentaire / Épicerie / Épices, Condiments, Graines",A5.5-V5.5,ok,"0,25",,https://epice.org/images/produits/ASD-4794.png,France,non
426,Fleur de sel,- SALIN DE GRUISSAN,non,Fleur de sel - SALIN DE GRUISSAN,3760199501319,SCOP Epice,Fleur de sel - boite 125g,FDSSDG125,12,"2,42","Alimentaire / Épicerie / Épices, Condiments, Graines",A5.5-V5.5,ok,"0,125",,https://epice.org/images/produits/ASD-4790.png,France,non
427,Fleur de sel,- SALIN DE GRUISSAN,non,Fleur de sel - SALIN DE GRUISSAN,3760199501326,SCOP Epice,Fleur de sel - boite 250g,FDSSDG250,12,"4,62","Alimentaire / Épicerie / Épices, Condiments, Graines",A5.5-V5.5,ok,"0,25",,https://epice.org/images/produits/ASD-4789.png,France,non
429,Gros sel,- SALIN DE GRUISSAN,non,Gros sel - SALIN DE GRUISSAN,3760199502330,SCOP Epice,Gros sel - boite 500g,GSSDG500,6,"1,56","Alimentaire / Épicerie / Épices, Condiments, Graines",A5.5-V5.5,ok,"0,5",,https://epice.org/images/produits/ASD-4792.jpg,France,non
430,Moulin à sel en verre,- SALIN DE GRUISSAN,non,Moulin à sel en verre - SALIN DE GRUISSAN,3760199502729,SCOP Epice,Moulin à sel en verre - 250g,MSNSDG250,12,"3,79","Alimentaire / Épicerie / Épices, Condiments, Graines",A5.5-V5.5,ok,"0,25",,https://epice.org/images/produits/ASD-4796.png,France,non
431,Sel liquide hyposodé,- SALIN DE GRUISSAN,non,Sel liquide hyposodé - SALIN DE GRUISSAN,3760199506024,SCOP Epice,Elixsel sel liquide hyposodé - vaporisateur 250ml,ELIXSDG250,12,"4,13","Alimentaire / Épicerie / Épices, Condiments, Graines",A5.5-V5.5,ok,"0,25",,https://epice.org/images/produits/ASD-4798.png,France,non
433,Lait de coco 15%,- LA MAISON DU COCO,oui,Lait de coco 15% - LA MAISON DU COCO,3760200010014,SCOP Epice,Lait de coco 15% - 400ml,LDCMDC400,12,"1,49",Alimentaire / Épicerie / Aide culinaire,A5.5-V5.5,ok,,"0,4",https://epice.org/images/produits/Lait-Coco-BE-2014.jpg,Philippines,non
3453,Lait de coco 6%,- LA MAISON DU COCO,oui,Lait de coco 6% - LA MAISON DU COCO,3760200010021,SCOP Epice,Lait de coco 6% - 400ml,LDC6MDC400,12,"1,50",Alimentaire / Épicerie / Aide culinaire,A5.5-V5.5,ok,,"0,4",https://epice.org/images/produits/lait-de-coco-bio-6.jpg,Philippines,non
434,Crême de coco 21%,- LA MAISON DU COCO,oui,Crême de coco 21% - LA MAISON DU COCO,3760200010038,SCOP Epice,Crème de coco 21% - 400ml,CDCMDC400,12,"1,66",Alimentaire / Épicerie / Aide culinaire,A5.5-V5.5,ok,,"0,4",https://epice.org/images/produits/Creme-Coco-BE-2014.jpg,Philippines,non
440,Huile de coco vierge,- LA MAISON DU COCO,oui,Huile de coco vierge - LA MAISON DU COCO,3760200010182,SCOP Epice,Huile de coco vierge - 780ml,HDCMDC780,6,"6,79","Alimentaire / Épicerie / Huile, Vinaigre",A5.5-V5.5,ok,,"0,78",https://epice.org/images/produits/VCO-BE.jpg,Philippines,non
450,Pois chiches au naturel,- VIREVENT,oui,Pois chiches au naturel - VIREVENT,3760208060240,SCOP Epice,Pois chiches au naturel - 330g,PCNVV340,9,"2,34",Alimentaire / Épicerie / Conserves de légumes,A5.5-V5.5,ok,,"0,33",https://epice.org/images/produits/Epice050-W.jpg,France,non
451,Bière brune,- BAL,oui,Bière brune - BAL,3760220490018,SCOP Epice,Bière Brune - 33cl,BRUBAL33,24,"1,49","Alimentaire / Liquide / Bière, Cidre",A20.0-V20.0,ok,,"0,33",https://epice.org/images/produits/BAL-Brune.jpg,France,non
452,Bière ambrée,- BAL,oui,Bière ambrée - BAL,3760220490025,SCOP Epice,Bière Ambrée - 33cl,AMBBAL33,24,"1,49","Alimentaire / Liquide / Bière, Cidre",A20.0-V20.0,ok,,"0,33",https://epice.org/images/produits/BAL-AMBREE-avec-condensation.jpg,France,non
453,Bière blonde,- BAL,oui,Bière blonde - BAL,3760220490032,SCOP Epice,Bière Blonde - 33cl,BLOBAL33,24,"1,49","Alimentaire / Liquide / Bière, Cidre",A20.0-V20.0,ok,,"0,33",https://epice.org/images/produits/BAL-BLONDE-avec-condensation.jpg,France,non
458,Jus de raisin,- VERGER DE THAU,oui,Jus de raisin - VERGER DE THAU,3760227610051,SCOP Epice,Jus de raisin - 75cl,JRAVDT75,6,"2,55",Alimentaire / Liquide / Jus de fruits,A5.5-V5.5,ok,,"0,75",https://epice.org/images/produits/Epice005-W.jpg,France,non
459,Jus de tomate,- VERGER DE THAU,oui,Jus de tomate - VERGER DE THAU,3760227610068,SCOP Epice,Jus de tomate - 75cl,JTOVDT75,6,"2,55",Alimentaire / Liquide / Jus de fruits,A5.5-V5.5,ok,,"0,75",https://epice.org/images/produits/Epice006-W.jpg,France,non
460,Jus de raisin,- VERGER DE THAU,oui,Jus de raisin - VERGER DE THAU,3760227610266,SCOP Epice,Jus de raisin - BIB 3 Litres,JRAVDT3L,1,"7,09",Alimentaire / Liquide / Jus de fruits,A5.5-V5.5,ok,,3,https://epice.org/images/produits/Verger-de-Thau-jus-raisin-BIB-3L-2000x2000.jpg,France,non
461,Jus de pomme,- VERGER DE THAU,oui,Jus de pomme - VERGER DE THAU,3760227610273,SCOP Epice,Jus de pomme - BIB 5 Litres,JPOVDT5L,1,"9,75",Alimentaire / Liquide / Jus de fruits,A5.5-V5.5,ok,,5,https://epice.org/images/produits/Verger-de-Thau-jus-pomme-BIB-5L.jpg,France,non
3333,Vin rouge l'Authentique IGP Terre de Camargue,- BEAUJEU,oui,Vin rouge l'Authentique IGP Terre de Camargue - BEAUJEU,3760248220505,SCOP Epice,Vin rouge l'Authentique IGP Terre de Camargue - bouteille 75 cl,ROUBEA75,6,"4,20",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,"0,75",https://epice.org/images/produits/rouge-tradition.jpg,France,non
359,Vin rosé l'Authentique IGP Terre de Camargue,- BEAUJEU,oui,Vin rosé l'Authentique IGP Terre de Camargue - BEAUJEU,3760248220512,SCOP Epice,Vin rosé l'Authentique IGP Terre de Camargue - bouteille 75 cl,ROSBEA75,6,"4,20",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,"0,75",https://epice.org/images/produits/rose-tradition.jpg,France,non
3334,Vin rouge IGP Terre de Camargue,- BEAUJEU,oui,Vin rouge IGP Terre de Camargue - BEAUJEU,3760248220864,SCOP Epice,Vin rouge IGP Terre de Camargue - BIB 5 litres,ROUBEA5L,1,"14,14",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,5,,France,non
3335,Vin rosé IGP Terre de Camargue,- BEAUJEU,oui,Vin rosé IGP Terre de Camargue - BEAUJEU,3760248220963,SCOP Epice,Vin rosé IGP Terre de Camargue – BIB 5 litres,ROSBEA5L,1,"14,69",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,5,,France,non
779,Vin blanc IGP Terre de Camargue,- BEAUJEU,oui,Vin blanc IGP Terre de Camargue - BEAUJEU,3760248221069,SCOP Epice,Vin blanc IGP Terre de Camargue – BIB 5 litres,BLABEA5L,1,"15,70",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,5,,France,non
595,Café Guatemala moulu,- MAKÉDA,oui,Café Guatemala moulu - MAKÉDA,3760258900015,SCOP Epice,Guatemala SHG - 250g moulu,GUAMAK250M,10,"3,27","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,"0,25",,https://epice.org/images/produits/Mak-Guate-250-Moulu-W.jpg,Guatemala,non
600,Café Honduras moulu,- MAKÉDA,oui,Café Honduras moulu - MAKÉDA,3760258900060,SCOP Epice,Honduras Marcala - 250g moulu,HONMAK250M,10,"3,05","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,"0,25",,https://epice.org/images/produits/Mak-Hondu-250-Moulu-W.jpg,Honduras,non
3339,Café Honduras grain,- MAKÉDA,oui,Café Honduras grain - MAKÉDA,3760258900077,SCOP Epice,Honduras Marcala - 1kg grains,HONMAK1KG,6,"10,65","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,1,,https://epice.org/images/produits/Mak-Hondu-1kg-Grain-W.jpg,Honduras,non
602,Café Honduras moulu,- MAKÉDA,oui,Café Honduras moulu - MAKÉDA,3760258900084,SCOP Epice,Honduras Marcala - 1kg moulu,HONMAK1KM,6,"10,65","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,1,,https://epice.org/images/produits/Mak-Hondu-1kg-Moulu-W.jpg,Honduras,non
3338,Café Colombie moulu,- MAKÉDA,oui,Café Colombie moulu - MAKÉDA,3760258900114,SCOP Epice,Colombie Excelso - 250g moulu,COLMAK250M,10,"3,27","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,"0,25",,https://epice.org/images/produits/Mak-Colomb-250-Moulu-W.jpg,Colombie,non
606,Café Colombie grains,- MAKÉDA,oui,Café Colombie grains - MAKÉDA,3760258900121,SCOP Epice,Colombie Excelso - 1kg grains,COLMAK1KG,6,"11,90","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,1,,https://epice.org/images/produits/Mak-Colomb-1kg-Grain-W-.jpg,Colombie,non
607,Café Colombie moulu,- MAKÉDA,oui,Café Colombie moulu - MAKÉDA,3760258900138,SCOP Epice,Colombie Excelso - 1kg moulu,COLMAK1KM,6,"11,90","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,1,,https://epice.org/images/produits/Mak-Colomb-1kg-Moulu-W.jpg,Colombie,non
610,Café Sumatra moulu,- MAKÉDA,oui,Café Sumatra moulu - MAKÉDA,3760258900169,SCOP Epice,Sumatra Mandheling - 250g moulu,SUMMAK250M,10,"3,75","Alimentaire / Épicerie / Café, Chicorée, Cacao, Thé, Tisanes",A5.5-V5.5,ok,"0,25",,https://epice.org/images/produits/Mak-Suma-250-Moulu-W.jpg,Sumatra,non
467,Vin blanc Grenache,- QUIÉTUDE,oui,Vin blanc Grenache - QUIÉTUDE,3770011552511,SCOP Epice,Vin blanc Grenache Quiétude - bouteille 75 cl,GRELAP75,6,"4,28",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,"0,75",https://epice.org/images/produits/Quietude-grenache-Blanc.jpeg,France,non
468,Vin rose Syrah,- QUIÉTUDE,oui,Vin rose Syrah - QUIÉTUDE,3770011552542,SCOP Epice,Vin rosé Syrah Quiétude - bouteille 75 cl,ROSLAP75,6,"3,98",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,"0,75",https://epice.org/images/produits/Vin-Syrah-2017.JPG,France,non
5551,Vin rouge Grenache,- QUIÉTUDE,oui,Vin rouge Grenache - QUIÉTUDE,3770011552559,SCOP Epice,Vin rouge Grenache sans sulfites Quiétude - bouteille 75 cl,ROGLAP75,6,"4,05",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,"0,75",https://epice.org/images/produits/Vin-quietude-2017.JPG,France,non
509,Tapenade verte,- CHAMPSOLEIL,oui,Tapenade verte - CHAMPSOLEIL,3847800000345,SCOP Epice,Tapenade verte - 95g,TAPVCHAM95,12,"2,72",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,"0,095",,https://epice.org/images/produits/Epice024-W.jpg,France,non
510,Tapenade noire,- CHAMPSOLEIL,oui,Tapenade noire - CHAMPSOLEIL,3847800000352,SCOP Epice,Tapenade noire - 95g,TAPCHAM95,12,"2,72",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,"0,095",,https://epice.org/images/produits/Epice029-W.jpg,France,non
5550,Crême de fevette à l'artichaut,- CHAMPSOLEIL,oui,Crême de fevette à l'artichaut - CHAMPSOLEIL,3847800000697,SCOP Epice,Crème de févettes à l'artichaut - 100g,CFACHAM100,12,"2,65",Alimentaire / Épicerie / Conserves de légumes,A5.5-V5.5,ok,"0,1",,,France,non
515,Caviar d'aubergines,- CHAMPSOLEIL,oui,Caviar d'aubergines - CHAMPSOLEIL,3847800000918,SCOP Epice,Caviar d'aubergines - 100g,CAUCHAM100,12,"2,65",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,"0,1",,https://epice.org/images/produits/Epice026-W.jpg,France,non
520,Boule à thé,- ROUTE DES COMPTOIRS,non,Boule à thé - ROUTE DES COMPTOIRS,4009636044712,SCOP Epice,Boule à thé,BOTRDC,5,"2,14","Non Alimentaire / Bazar / Verres, Vaisselle, Couverts, Tupperware, Filtres à café",A20.0-V20.0,ok,,,https://epice.org/images/produits/901-Boule-a-the.jpg,Chine,non
526,Huile d'olive vierge extra,- ELIKI,oui,Huile d'olive vierge extra - ELIKI,5201203030039,SCOP Epice,Huile d'olive vierge extra – bouteille 75cl,HUOPES75,12,"5,50","Alimentaire / Épicerie / Huile, Vinaigre",A5.5-V5.5,ok,,"0,75",https://epice.org/images/produits/Epice002-W.jpg,France,non
527,Huile d'olive vierge extra,- ELIKI,oui,Huile d'olive vierge extra - ELIKI,5201203030060,SCOP Epice,Huile d'olive vierge extra – bidon sérigraphié métal 5 litres,HUOPES5L,4,"30,40","Alimentaire / Épicerie / Huile, Vinaigre",A5.5-V5.5,ok,,5,https://epice.org/images/produits/Epice001-W.jpg,France,non
525,Raisins de Corinthe,"- P,E,S",oui,"Raisins de Corinthe - P,E,S",5201203070189,SCOP Epice,Raisins de Corinthe - 200g,RCOPES200,10,"1,70",Alimentaire / Épicerie / Fruits secs,A5.5-V5.5,ok,"0,2",,https://epice.org/images/produits/-DSC4870.jpg,Grèce,non
536,Olives noires kalamata dénoyautées,- KEFALAS,oui,Olives noires kalamata dénoyautées - KEFALAS,5204123670378,SCOP Epice,Olives noires kalamata dénoyautées - bocal 300g,KALDEKEF300,12,"2,50",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,"0,3",,https://epice.org/images/produits/Epice017-W.jpg,France,non
537,Pate d'olive kalamata,- KEFALAS,oui,Pate d'olive kalamata - KEFALAS,5204123670392,SCOP Epice,Pâte d'olive kalamata - 210g,POKKEF210,6,"2,70",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,"0,21",,https://epice.org/images/produits/Epice019-W.jpg,France,non
542,Ice tea,- OXFAM,oui,Ice tea - OXFAM,5400164115001,SCOP Epice,Ice Tea – canette 33cl,ICTSOL33,24,"1,02","Alimentaire / Liquide / Sirops, Sodas, Boissons aromatisées TVA 5,5%",A5.5-V5.5,ok,,"0,33",https://epice.org/images/produits/007721-new2015.jpg,,non
539,Cola,- OXFAM,oui,Cola - OXFAM,5400164115025,SCOP Epice,Cola – canette 33cl,COLSOL33,24,"1,02","Alimentaire / Liquide / Sirops, Sodas, Boissons aromatisées TVA 5,5%",A5.5-V5.5,ok,,"0,33",https://epice.org/images/produits/007719-new2015.jpg,,non
540,Pâte a tartiner chocolat noisette,- SOLIDARMONDE,non,Pâte a tartiner chocolat noisette - SOLIDARMONDE,5400164164009,SCOP Epice,Pâte à tartiner chocolat noisette - 400g,PTNSOL400,12,"3,59","Alimentaire / Épicerie / Miel, Confitures, Chocolat TVA 5,5%, Pâte à tartiner TVA 5,5%",A5.5-V5.5,ok,"0,4",,,,non
541,Sucre de canne en morceaux,- OXFAM,oui,Sucre de canne en morceaux - OXFAM,5400164167017,SCOP Epice,Sucre de canne en morceaux - 500g,SBMSOL500,10,"2,95",Alimentaire / Épicerie / Sucre,A5.5-V5.5,ok,"0,5",,https://epice.org/images/produits/006115-SucreMorceauxSucre-Copier-.jpg,Paraguay,non
